,number,value,datetime_start,datetime_complete,duration,params_highPt.rA2,params_highPt.rL1,params_highPt.rL2,params_highPt.rL3,params_highPt.x2,params_highPt.y2,params_lowPt.rA2,params_lowPt.rL1,params_lowPt.rL2,params_lowPt.rL3,params_lowPt.x2,params_lowPt.y2,user_attrs_prune,system_attrs_cma:generation,system_attrs_cma:optimizer:0,system_attrs_cma:optimizer:1,system_attrs_cma:optimizer:2,system_attrs_cma:optimizer:3,system_attrs_cma:optimizer:4,state
66,66,8.763982228332388,2026-05-13 10:23:59.229593,2026-05-13 10:24:19.682379,0 days 00:00:20.452786,-48.76974327906595,64.96499288519217,33.294811716831525,40.746711030517204,17.610631630308365,65.32131517300449,-61.03329134517723,63.78442822065474,53.68780639798085,82.81028477672672,20.966972484653155,20.81418212645548,,5.0,800495a6100000000000008c0a636d6165732e5f636d61948c03434d419493942981947d94288c065f6e5f64696d944b0c8c085f706f7073697a65944b0b8c035f6d75944b058c075f6d755f656666948c166e756d70792e5f636f72652e6d756c74696172726179948c067363616c61729493948c056e756d7079948c0564747970659493948c02663894898887945294284b038c013c944e4e4e4affffffff4affffffff4b007494624308e9e8100774510b4094869452948c035f636394680b681143083e6c7d43b18cd03f94869452948c035f633194680b681143089fc67c4e93b7863f94869452948c045f636d7594680b68114308b90fbeb98d89913f94869452948c085f635f7369676d6194680b681143088289198da8f9d03f94869452948c085f645f7369676d6194680b68114308606246236a3ef43f94869452948c035f636d944b018c065f6368695f6e9447400b25064571943c8c085f776569676874739468098c0c5f7265636f6e737472756374949394680c8c076e6461727261799493944b0085944301629487945294284b014b0b8594680e8c02663894898887945294284b0368124e4e4e4affffffff4affffffff4b00749462894358538e214ba67ddb3f2c5e47761ddbd03f4c60b4a91145c53f18b8b48552e2b83f8daa7d42f660a63f00000000000000009bd0b4761a8dc0bf5806fa0273e3cebff539783e76c4d5bfddd50bc2786cdbbf0820f98e2d45e0bf947494628c085f705f7369676d6194682f68314b008594683387945294284b014b0c859468118943601069b6376511eebfa945506f90b4f6bf44f0ab0ab7e3e0bf7b9b5f8a4dc4fdbf3cd5b6fbc10af1bfeacd4bc34662ea3ff0fd4e298bbad03f80b118e2cb78563fdc03c4b1780ed3bf646001ccdb42df3fa6a7c5839d1ae3bff632dfc6fef8f6bf947494628c035f706394682f68314b008594683387945294284b014b0c85946811894360302ef4ed16c7edbfaa6ef772842bf6bf12b3512d2a3ae1bf869bed4ca8bafcbf1619667d3867f0bfbce193c27915ea3fe3ec1a0401b5ca3f4099ad9cd02d753fc0776e38f2ced3bfecbac5e7eb06e03f983b12b2da64e3bf4eafc75ad841f6bf947494628c055f6d65616e94682f68314b008594683387945294284b014b0c85946839894360b4d9e3894468de3fc4b892372cacd33fa2a759de6203cc3f79e85d6949f7ad3fce5ccd7c3b7cc33f01de6ebf4180e93f95c15920b33bdf3f8138044e2acce03f39dcf8adcdfadd3f4cb6076b9668e23f34cdbe58e473d43f9bb7de2c86c1d73f947494628c065f7369676d6194680b68114308e61c6817acc7c53f94869452948c025f44944e8c025f42944e8c075f626f756e647394682f68314b008594683387945294284b014b0c4b02869468398943c00,000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f947494628c115f6e5f6d61785f726573616d706c696e67944b788c025f67944b058c095f6c725f616461707494898c065f616c70686194473ff66666666666668c0a5f626574615f6d65616e94473fb999999999999a8c0b5f626574615f5369676d6194473f9eb851eb851eb88c065f67616d6d6194473fb999999999999a8c065f456d65616e94682f68314b008594683387945294284b014b0c4b0186946839894360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947494628c075f455369676d6194682f68314b008594683387945294284b014b904b018694683989428004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947494628c065f566d65616e944700000000000000008c075f565369676d61944700000000000000008c095f6574615f6d65616e94473ff00000000000008c0a5f6574615f5369676d6194473ff00000000000008c055f746f6c7894680b6811430816383daccc74473d94869452948c075f746f6c787570944740c38800000000008c075f746f6c66756e94473d719799812dea118c105f746f6c636f6e646974696f6e636f76944742d6bcc41e9000008c0d5f66756e686973745f7465726d944b2b8c0f5f66756e686973745f76616c75657394682f68314b008594683387945294284b014b56859468398942b00200005069dab2a601000030e2d8b2a601000044c6640fe08621406465aab24fb32140040da5326b8421402023fdb7da922140fc57013498832140a82e644dfb8f21402cd8f6dd40822140bc609df46f88214094490e52318221408877f44f4b84214030e1ecb2a6010000d0adecb2a60100002075dab2a6010000b0b4ecb2a601000040ceeeb2a6010000f0a6ecb2a6010000d0ddecb2a6010000d0a8e,cb2a6010000b0e9d8b2a601000090acecb2a6010000d07adab2a601000030ccecb2a60100009075dab2a601000080a3ecb2a6010000b0d6ecb2a6010000b0e1d8b2a601000000cceeb2a6010000d0a3ecb2a601000090a2ecb2a601000000a1ecb2a601000060aaecb2a601000030b2ecb2a6010000f0dbecb2a601000060a5ecb2a6010000f0ccecb2a601000010daecb2a6010000e076dab2a6010000308099b4a6010000b0e4d8b2a6010000607adab2a6010000308099b4a601000030d2ecb2a601000030e4d8b2a601000040acecb2a601000070a6eeb2a6010000f0a6eeb2a6010000b0beecb2a601000070ddecb2a6010000f0cfecb2a6010000d0e0ecb2a6010000308099b4a601000010d1ecb2a6010000308099b4a6010000a0baecb2a601000030e5d8b2a6010000308099b4a6010000e068dab2a6010000308099b4a6010000207cdab2a6010000907cdab2a601000030dfd8b2a6010000b0ead8b2a6010000308099b4a601000030e7d8b2a6010000b0e6d8b2a601000030a8ecb2a6010000308099b4a6010000f079dab2a6010000308099b4a601000010aaecb2a601000030e1d8b2a6010000f0b0ecb2a601000050d9ecb2a601000070a7eeb2a6010000308099b4a601000070ceecb2a6010000308099b4a6010000f0d2ecb2a6010000706fdab2a6010000b0a7eeb2a6010000308099b4a601000070b8ecb2a6010000308099b4a6010000f0deecb2a6010000947494628c055f635f316494682f68314b008594683387945294284b014b4e859468118942700200009176acb06688f03fddf725b0c4b4613fbc7106898dc7b8bf52db27107e7fb0bfa9cd7217a34ea3bfdc7bfd0faefbac3f0d3ece8f12d881bfe702a291b2ee913f86a67b6fa871973f565b9a2de83eaabf62fe28df6da2a2bf302ff9eccda1b53f2b076afae129ef3f001c984602e95f3f4b3e540e424e953fc453ca740b45a8bfae215965b18155bfaada5d3f4d73b1bfdf6fd5d6bbeb873fafce57e9c023a13f05f05634f2ac9abfaf6469ea14147a3fe6900dabcb2ab33f7179ff3665bbf03fa8f8548674afba3f719385c31164c43f151cec8e243cb9bfb015de0fe92a82bf031e351ef19685bf60c278474a3a623f796f4086b4948cbfdae3401ae7b0a53fa08c1df0718a81bfd519e1f9432df13f66bb07deacfebc3f4532c67afe35babf1cbc7d70c372753f3cf15c822123a23f10ab02aed2a291bf94e47bb823ea8bbf6bc50ead74e0a73fd6c7ce2f85209a3f9b3021d1195ef03fbdd712aec012acbf18cdfe724820a23f04507a33ed68abbf9bcf8de497d08d3f54469e07e19294bf0626af2848d0903f8062f205fedf30bf797cdcdd7f7cef3fd2a6663e6cf4afbf5ce1de400a899ebf819f1dec55cc63bf3ad7a780d305743f5341e02f16c3a4bf,b08d7e05312b9b3fab0fdec3caa0ec3f0e9022157b979fbf5a9b720a0419883f1982bb053b28a7bffd51a480cbe5a63f3b7080597c2c973f4758f2721d11ec3f0e7bc555f19a8ebff071af3c4e6eb1bffc33caf1eb417a3f80c6b0845a1e96bfb0fadf2b8237ef3f4a1bdb8c96da813fedb43a3ef3149cbfe3b88fa71e92983f72ffef4d4f18ef3f01c98e99ae77a3bfe8b61486f4b983bf67ac33e4f764ef3f5777e9f8c239a23f24f9544b319def3f9474946275622e,COMPLETE
67,67,140.0,2026-05-13 10:24:21.586399,2026-05-13 10:24:22.077906,0 days 00:00:00.491507,-52.129122697641364,67.17426784436014,46.421521807935825,25.14358232773796,7.7655993976074855,55.764719197130916,-56.57837068856195,40.792916470433596,65.24037401675052,65.81533994598357,38.76329688470247,55.674940087005545,Unfeasible shape,5.0,,,,,,PRUNED
68,68,8.757015959497828,2026-05-13 10:24:22.259795,2026-05-13 10:24:51.630814,0 days 00:00:29.371019,-66.54854220712629,32.70802690109085,23.397681996152848,18.933273599140122,29.713988548871914,55.64133104260038,-52.69905018348037,61.48516126829304,91.48771282330061,46.53872883083803,36.0394400286895,34.571367915865096,,5.0,,,,,,COMPLETE
69,69,8.758369803659512,2026-05-13 10:24:54.220205,2026-05-13 10:25:17.970617,0 days 00:00:23.750412,-56.111523662096,60.843825794905825,50.13459465296339,14.453786136864448,16.9728323487915,64.64043842659754,-39.80596092374107,64.51771568450263,30.20677199042228,68.567938629982,33.714470848302014,28.48463275543631,,5.0,,,,,,COMPLETE
70,70,8.75839675179926,2026-05-13 10:25:20.071538,2026-05-13 10:25:48.378309,0 days 00:00:28.306771,-66.67419132434725,50.040927557763695,15.10337017816296,43.44284991738127,5.9374063686605325,56.35100759753436,-42.42465661138812,39.811911475386026,45.13850130579194,46.09963404549954,32.98549647640822,30.844021548874125,,5.0,,,,,,COMPLETE
71,71,8.7588993179398,2026-05-13 10:25:50.536894,2026-05-13 10:26:19.354262,0 days 00:00:28.817368,-40.70332204371434,24.096779873477388,12.992200799647073,29.9954680366512,18.96798550336313,39.8052865232795,-48.52999591492913,72.29473299491043,71.52619751478633,37.21521180523034,13.822673744291372,34.39472109363406,,5.0,,,,,,COMPLETE
72,72,140.0,2026-05-13 10:26:21.846356,2026-05-13 10:26:22.262722,0 days 00:00:00.416366,-48.14385670449632,42.07056658081689,36.36176793791493,21.764351024375962,13.925259025673931,58.40279107511273,-35.996024975526225,45.83641940846127,47.75022163970368,75.48949731470653,5.670345472258619,17.332606315678614,Unfeasible shape,5.0,,,,,,PRUNED
73,73,8.764639922732691,2026-05-13 10:26:22.449939,2026-05-13 10:26:51.712352,0 days 00:00:29.262413,-45.491368545396696,13.783516070608002,31.597329191341665,54.48593808617406,10.280873860161968,51.58478148562508,-54.23522247119527,63.99271751473666,43.31460926198832,63.539478619717535,10.50529003632416,54.73848077092331,,5.0,,,,,,COMPLETE
74,74,8.758395504958052,2026-05-13 10:26:54.168471,2026-05-13 10:27:21.550593,0 days 00:00:27.382122,-58.94610114919098,28.407315599175067,36.92184001829726,20.655037969356687,27.15780415763152,59.732096977571025,-32.56907870046079,67.86175655767008,57.34336099384357,53.33452662331233,29.618470016662886,24.748113482818738,,5.0,,,,,,COMPLETE
75,75,8.756426927942393,2026-05-13 10:27:23.990161,2026-05-13 10:27:50.254411,0 days 00:00:26.264250,-57.05738662068021,49.84148965084722,26.90187065216893,13.718137180560065,16.03676334845173,42.27590227618321,-44.92772268793386,57.46127322720041,32.073016433437616,79.91125274411098,26.263181225071705,24.457776998556916,,5.0,,,,,,COMPLETE
76,76,8.759517976223641,2026-05-13 10:27:52.283919,2026-05-13 10:28:22.261154,0 days 00:00:29.977235,-43.887380242090096,16.83778605942279,26.2055615451519,25.797766634324056,33.7253363019721,56.80728827995574,-32.85846299450594,33.22042109286784,50.59979661432744,48.304243125356486,22.72326661720562,26.537446527125606,,5.0,,,,,,COMPLETE
77,77,8.760029584625379,2026-05-13 10:28:24.415179,2026-05-13 10:28:46.920131,0 days 00:00:22.504952,-42.968089683273035,54.533326265905,49.433063777056155,27.10801548501219,19.450690984044893,62.044566530080054,-37.44938616188796,73.49724855897605,45.29916889156856,47.632889944453126,17.174450208111484,26.302203707279137,,5.0,,,,,,COMPLETE
78,78,8.763944738205474,2026-05-13 10:28:48.921712,2026-05-13 10:29:09.178656,0 days 00:00:20.256944,-35.33717678717692,62.78609377455011,61.93306606149297,24.092759765987225,20.9610698822609,69.96030407101462,-50.885404129958225,41.39534769552843,50.24415819977194,65.22764914624625,14.163057180806199,25.87869318545889,,5.0,,,,,,COMPLETE
79,79,8.758405095907356,2026-05-13 10:29:11.225477,2026-05-13 10:29:38.384281,0 days 00:00:27.158804,-53.71661563539626,32.53900069640976,41.93211431933828,14.386873312609332,38.33957387545166,57.83195629459475,-50.42862121643243,42.81071501806257,52.57405643272874,41.62072553192495,40.394944942152634,15.104368914729623,,6.0,800495a6100000000000008c0a636d6165732e5f636d61948c03434d419493942981947d94288c065f6e5f64696d944b0c8c085f706f7073697a65944b0b8c035f6d75944b058c075f6d755f656666948c166e756d70792e5f636f72652e6d756c74696172726179948c067363616c61729493948c056e756d7079948c0564747970659493948c02663894898887945294284b038c013c944e4e4e4affffffff4affffffff4b007494624308e9e8100774510b4094869452948c035f636394680b681143083e6c7d43b18cd03f94869452948c035f633194680b681143089fc67c4e93b7863f94869452948c045f636d7594680b68114308b90fbeb98d89913f94869452948c085f635f7369676d6194680b681143088289198da8f9d03f94869452948c085f645f7369676d6194680b68114308606246236a3ef43f94869452948c035f636d944b018c065f6368695f6e9447400b25064571943c8c085f776569676874739468098c0c5f7265636f6e737472756374949394680c8c076e6461727261799493944b0085944301629487945294284b014b0b8594680e8c02663894898887945294284b0368124e4e4e4affffffff4affffffff4b00749462894358538e214ba67ddb3f2c5e47761ddbd03f4c60b4a91145c53f18b8b48552e2b83f8daa7d42f660a63f00000000000000009bd0b4761a8dc0bf5806fa0273e3cebff539783e76c4d5bfddd50bc2786cdbbf0820f98e2d45e0bf947494628c085f705f7369676d6194682f68314b008594683387945294284b014b0c85946811894360363e269174c9fabff65da22f6825d8bfe800808d2722dfbf59d27616c777f5bfa0a16281aa42b53f60f82ceea39cb9bf1c6e8f7c620fee3f904b43681dc7d13f8ed5cbc63361d7bf841ac1c9319ce53fcc8d4a5a92bac63fd2428c4d314cf0bf947494628c035f706394682f68314b008594683387945294284b014b0c85946811894360c0e1ff090994fbbf484a710b5b4edbbfbf356772226ed6bf7464e4db0ad0f2bfa0e1ea7bb4b6bd3fd85be9d2b571c5bf1c8a24f9f4e7eb3faccfc38b835fcc3f80f04e4e029ad7bfc8efdf3867b2e43f82353d1c842aca3f573bc0576719f0bf947494628c055f6d65616e94682f68314b008594683387945294284b014b0c859468398943607c1f9f924754d53f660bc38792f2d83fceec4fc536decc3f6c8466d5b871b43f17cbf418e66fd13fc2773b50991ce63fc36a377e3dc4e23f4cf33b1907c1e13f0ab7a6bc9fc1dc3fd1654a8d369ee33ffd6127aeac31da3fb0d5da2116fad73f947494628c065f7369676d6194680b681143081a188595c6f1c43f94869452948c025f44944e8c025f42944e8c075f626f756e647394682f68314b008594683387945294284b014b0c4b02869468398943c00,000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f947494628c115f6e5f6d61785f726573616d706c696e67944b788c025f67944b068c095f6c725f616461707494898c065f616c70686194473ff66666666666668c0a5f626574615f6d65616e94473fb999999999999a8c0b5f626574615f5369676d6194473f9eb851eb851eb88c065f67616d6d6194473fb999999999999a8c065f456d65616e94682f68314b008594683387945294284b014b0c4b0186946839894360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947494628c075f455369676d6194682f68314b008594683387945294284b014b904b018694683989428004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947494628c065f566d65616e944700000000000000008c075f565369676d61944700000000000000008c095f6574615f6d65616e94473ff00000000000008c0a5f6574615f5369676d6194473ff00000000000008c055f746f6c7894680b6811430816383daccc74473d94869452948c075f746f6c787570944740c38800000000008c075f746f6c66756e94473d719799812dea118c105f746f6c636f6e646974696f6e636f76944742d6bcc41e9000008c0d5f66756e686973745f7465726d944b2b8c0f5f66756e686973745f76616c75657394682f68314b008594683387945294284b014b56859468398942b00200005069dab2a601000030e2d8b2a601000044c6640fe08621406465aab24fb32140040da5326b8421402023fdb7da922140fc57013498832140a82e644dfb8f21402cd8f6dd40822140bc609df46f88214094490e52318221408877f44f4b84214014a7ea634a832140acb44ae27e8721402075dab2a6010000b0b4ecb2a601000040ceeeb2a6010000f0a6ecb2a6010000d0ddecb2a6010000d0a8e,cb2a6010000b0e9d8b2a601000090acecb2a6010000d07adab2a601000030ccecb2a60100009075dab2a601000080a3ecb2a6010000b0d6ecb2a6010000b0e1d8b2a601000000cceeb2a6010000d0a3ecb2a601000090a2ecb2a601000000a1ecb2a601000060aaecb2a601000030b2ecb2a6010000f0dbecb2a601000060a5ecb2a6010000f0ccecb2a601000010daecb2a6010000e076dab2a6010000308099b4a6010000b0e4d8b2a6010000607adab2a6010000308099b4a601000030d2ecb2a601000030e4d8b2a601000040acecb2a601000070a6eeb2a6010000f0a6eeb2a6010000b0beecb2a601000070ddecb2a6010000f0cfecb2a6010000d0e0ecb2a6010000308099b4a601000010d1ecb2a6010000308099b4a6010000a0baecb2a601000030e5d8b2a6010000308099b4a6010000e068dab2a6010000308099b4a6010000207cdab2a6010000907cdab2a601000030dfd8b2a6010000b0ead8b2a6010000308099b4a601000030e7d8b2a6010000b0e6d8b2a601000030a8ecb2a6010000308099b4a6010000f079dab2a6010000308099b4a601000010aaecb2a601000030e1d8b2a6010000f0b0ecb2a601000050d9ecb2a601000070a7eeb2a6010000308099b4a601000070ceecb2a6010000308099b4a6010000f0d2ecb2a6010000706fdab2a6010000b0a7eeb2a6010000308099b4a601000070b8ecb2a6010000308099b4a6010000f0deecb2a6010000947494628c055f635f316494682f68314b008594683387945294284b014b4e859468118942700200004d68217f57f9f03f3aeefd5fa2fd7cbfa411caa45d77bcbf562091a89a6eb1bf5b9bd0b4fba3b0bf0d838f8bb6a0af3fdce0cd0fc048a2bf7359f0bafc528e3f1edaa2de94bc993f009a5e0757edaebfc8a95c841daaa2bf7cd728d0febfb83fb87ae7cad87ced3f494a7c40d2e994bf028b84271b82923f1d6b824ad808afbfbb4d68bd33b39cbfcf36db076455acbf008289c165527a3f6eba268b1ff28a3fd1b709dc2586a3bf8283357a1149863f2020b892c1d9bb3ff1f60ba99a5af03f1707547ac83ab73f9e256b7589b8c23fd675b4d761a9babf1b534a99c8388bbf0b7d6f35995d7cbfa88f44b464aa3a3f1fa998c0adff8bbf2eb5a5483e66ac3f824fa03ff1066dbf4d90b2132055f03ffd38e3fac29eb93f57f591094c40b9bff72b55dd6d5d7e3fcab5227890dc933f98c0e3341704563fb5cab6586a09a6bf11ce5a33142ab23f2c568b6f8e0a8e3f868dc6ac385df03f8ee29add27afb0bf7ec885515eaba13f8a17615a8797a6bf1ccdedd3f18e9c3ffd8bb9e9166f97bf368b5baebd1f9f3f6a91d18d4fa0763f6e3197b54cb8ef3f8b279ff362fab0bf640d0a47c71f9cbf20f9c91e4640723feb82b0f91b3587bf7e8e92c3e620a6bf,bab976061f4aa53f1b3e4651e374ec3f4cef7cdd204597bf00bfa24ce9cf0fbf460c4b81cb8988bf7451129032c4a93ff477a6d6064d883f8d5bdc97dd8aeb3f76740be128ed86bff501d45235a0b1bffdfff32e9775873fca6d9dae3bd29cbfc44da501455bf03f68bc3489933096bf5479ea22ed369cbf2ecabbe0e791a63ff85e8e0a930aef3f6e5b7099a13ba3bf75f561eae16891bfecd83c13a83cef3f0f47da26ef26a83f4fa550ab9b0cef3f9474946275622e,COMPLETE
80,80,8.759888070866396,2026-05-13 10:29:40.571031,2026-05-13 10:30:11.944634,0 days 00:00:31.373603,-64.66834151286302,18.67434276464074,42.67200116291191,23.00281962670016,28.243134107188112,57.54831060534132,-26.383926063473822,45.08204499431857,33.6020949447031,96.9079103625037,35.53164764899819,50.99302471989005,,6.0,,,,,,COMPLETE
81,81,8.7686724742086,2026-05-13 10:30:14.505309,2026-05-13 10:30:38.780233,0 days 00:00:24.274924,-77.0744075472062,51.30164095842479,52.440591333871346,23.066610830996055,39.09374191608056,55.12531996815574,-49.523483295039696,71.56249586067052,52.57112461397393,72.89499979092588,40.89788142179817,36.19735649636638,,6.0,,,,,,COMPLETE
82,82,8.756744582059774,2026-05-13 10:30:40.978970,2026-05-13 10:31:04.185111,0 days 00:00:23.206141,-60.39555375295389,58.913426386669215,27.693216001651212,20.498896499295647,13.02704390798024,31.620694034143867,-53.84836480769212,75.9566183348043,47.84796639376961,47.50003825099501,28.941587440583003,14.59548955415312,,6.0,,,,,,COMPLETE
83,83,140.0,2026-05-13 10:31:06.173885,2026-05-13 10:31:06.585295,0 days 00:00:00.411410,-57.81917508773283,42.22528692609613,41.51106821907179,29.322359900889168,45.259504506616786,52.36441045753245,-42.53198387798498,80.20191044976293,52.44103705978251,77.45627640737636,8.182689333891892,55.46135174962121,Unfeasible shape,6.0,,,,,,PRUNED
84,84,140.0,2026-05-13 10:31:06.768157,2026-05-13 10:31:07.208076,0 days 00:00:00.439919,-66.46349121970823,28.357798875910984,48.31749713380801,12.108271766249015,21.163145018728564,43.595732454897814,-53.093391546605886,71.3308282614109,56.15753588954819,69.24006160506028,44.66557087162197,22.727145648391332,Unfeasible shape,6.0,,,,,,PRUNED
85,85,8.756846450027268,2026-05-13 10:31:07.360562,2026-05-13 10:31:32.304391,0 days 00:00:24.943829,-54.28322780281038,37.933379431759974,38.754829377563496,14.090986390028554,28.559542205058364,68.88132633837141,-36.175956048167215,62.22564947288711,59.30608000883698,46.27850793881329,22.845830229523187,39.08615082212174,,6.0,,,,,,COMPLETE
86,86,8.757718878877697,2026-05-13 10:31:34.468866,2026-05-13 10:32:03.744642,0 days 00:00:29.275776,-55.57230273177785,40.49284936071615,28.31027295783678,14.922711380849435,31.867185330752353,44.851783338786,-36.2159349780608,53.65328324892554,58.710276917429354,43.72527363468762,8.279650652654547,22.72922323201665,,6.0,,,,,,COMPLETE
87,87,140.0,2026-05-13 10:32:06.250275,2026-05-13 10:32:06.732424,0 days 00:00:00.482149,-54.30614010680543,43.17361483515804,44.828836739396024,12.113313850684406,18.29175166916405,35.10311039508474,-43.853474124702885,45.695102485126725,54.43936407084855,67.39925756672113,25.121922046074115,34.7247775669242,Unfeasible shape,6.0,,,,,,PRUNED
88,88,8.765141347993563,2026-05-13 10:32:06.910235,2026-05-13 10:32:32.150228,0 days 00:00:25.239993,-66.29056060005377,64.51052467525557,51.64633735874577,18.11333376305742,31.219671793660453,51.46215891238571,-32.77099622071309,43.795971330649756,61.38225798088403,66.68440158286685,35.411409322263864,30.621736172594844,,6.0,,,,,,COMPLETE
89,89,8.759188568647978,2026-05-13 10:32:34.406278,2026-05-13 10:33:01.224306,0 days 00:00:26.818028,-58.027968232589956,57.412487505020145,16.38023741509354,32.55524570922344,22.18066734140183,56.952673047513244,-49.64467526303811,75.19974555988092,36.73714337646523,73.85652091464962,26.799481575078715,35.74813928955095,,6.0,,,,,,COMPLETE
90,90,8.758546537849007,2026-05-13 10:33:03.367992,2026-05-13 10:33:31.108006,0 days 00:00:27.740014,-62.40822990953002,51.239560975148734,61.15223495014634,17.77508279130653,5.16476667395617,53.971795464525556,-56.07923493710858,36.75262487119055,22.991273761268808,53.22206263364069,41.22582868132945,25.320950939915544,,6.0,,,,,,COMPLETE
91,91,8.762283994687728,2026-05-13 10:33:33.670305,2026-05-13 10:33:57.540511,0 days 00:00:23.870206,-68.90758188050772,50.12239801337246,65.79503242874578,31.226469690251978,17.56901471399343,61.859191206190665,-42.61139839221777,66.88306993560799,78.92428644412402,65.01788754352694,34.942206006111334,8.272607024983289,,6.0,,,,,,COMPLETE
92,92,8.767993135308636,2026-05-13 10:33:59.754023,2026-05-13 10:34:28.630512,0 days 00:00:28.876489,-76.70299602383034,57.737021309440564,56.411118564900136,35.509556425770214,24.812052663441033,44.03427196265059,-52.85906017564366,63.44416424536925,46.580496888174295,56.29208676192959,40.78264185651121,32.124220487000755,,6.0,,,,,,COMPLETE
