,number,value,datetime_start,datetime_complete,duration,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
12,12,6.0,2026-04-22 16:30:28.502142,2026-04-22 16:30:28.568960,0 days 00:00:00.066818,-36.24033294240286,26.424708854731076,52.24908821625288,62.15981013862825,-2.525600027213823,62.549700564792005,-50.162981601965406,68.57257040992577,16.423097403667676,58.39845930506632,-17.890808465299664,42.23475358573195,Unfeasible shape,RandomSampler,PRUNED
13,13,6.0,2026-04-22 16:30:28.695508,2026-04-22 16:30:28.755700,0 days 00:00:00.060192,-54.8655106077388,39.66133631572294,84.72667721297566,48.85893228690197,-1.6103857914235817,30.479620130954956,-43.17120891031361,47.64464001538188,61.540651129285266,26.570356258118775,-1.4456366357185821,27.395531408350813,Unfeasible shape,RandomSampler,PRUNED
14,14,0.06303192199644769,2026-04-22 16:30:28.877492,2026-04-22 16:30:41.251484,0 days 00:00:12.373992,-51.645115556147616,48.18382715018498,32.39367760710579,72.07123099955054,17.873307769127372,64.9152135605922,-65.30879734422898,16.62467505394831,60.517281583128074,78.5383796066644,9.750443145259638,41.51426418264978,,RandomSampler,COMPLETE
15,15,6.0,2026-04-22 16:30:42.826550,2026-04-22 16:30:42.913674,0 days 00:00:00.087124,-39.105482197779395,38.20281357821433,15.195013437996817,77.32646590059457,48.946959047386535,-19.31150774866845,-46.95223223034307,57.00190146178809,27.16139810506037,64.59431372527858,-7.621939474586259,57.086294296537204,Unfeasible shape,GPSampler,PRUNED
16,16,6.0,2026-04-22 16:30:43.058713,2026-04-22 16:30:43.153280,0 days 00:00:00.094567,-64.85570795146161,87.44328111147496,49.33021918528972,32.12076223876201,27.10242009330073,46.212806662404546,-39.19002277487368,21.816632449541437,95.98866794271719,91.07967158242703,16.987958036388775,52.74690606278094,Unfeasible shape,GPSampler,PRUNED
17,17,6.0,2026-04-22 16:30:43.306340,2026-04-22 16:30:43.369667,0 days 00:00:00.063327,-31.438434235621727,89.99016148596647,92.02360192258186,87.13612241181175,57.01813248636252,62.22601804725336,-25.92568984538471,75.63632311981283,31.651390480487457,88.51721811061455,25.116752900809132,51.12499443768114,Unfeasible shape,GPSampler,PRUNED
18,18,6.0,2026-04-22 16:30:43.499520,2026-04-22 16:30:43.581720,0 days 00:00:00.082200,-51.06391225188254,76.94939672578248,36.7156322662019,28.918722589121682,37.02646908753627,19.84528856684547,-76.1989308198861,22.577480869372813,20.24618324537466,76.89584944554294,-23.500925587416827,-3.98685207339496,Unfeasible shape,GPSampler,PRUNED
19,19,6.0,2026-04-22 16:30:43.703276,2026-04-22 16:30:43.766470,0 days 00:00:00.063194,-57.9198240666066,96.02242900661582,97.92613304916725,15.947031749610101,5.086155882455982,31.89540546806979,-33.535946670223574,41.0836672346401,86.38052308705548,12.06301315305824,26.767745702736036,61.41561250040279,Unfeasible shape,GPSampler,PRUNED
20,20,6.0,2026-04-22 16:30:43.918672,2026-04-22 16:30:43.999916,0 days 00:00:00.081244,-76.09435648053557,75.21993903088475,54.01794515521893,22.02197647974151,11.407534113032984,69.07849610781382,-59.837916799257755,38.036292621711326,99.12013394137949,63.921471172812076,-26.641964755824365,46.013334928395835,Unfeasible shape,GPSampler,PRUNED
21,21,6.0,2026-04-22 16:30:44.151334,2026-04-22 16:30:44.278461,0 days 00:00:00.127127,-48.22029058810127,73.732511962369,61.455658594205595,88.97507368251075,40.85603960053983,-16.04059140545064,-49.794520401610285,10.801164263256169,96.76831894369857,27.221133852006037,-28.78459754458809,-5.965915289174842,Unfeasible shape,GPSampler,PRUNED
22,22,6.0,2026-04-22 16:30:44.419308,2026-04-22 16:30:45.369552,0 days 00:00:00.950244,-22.879529349014987,50.80794541076723,66.03670537884327,48.19235418542638,46.90980688362609,22.94300204445105,-70.43068457540176,18.35738468628108,23.93215394160039,44.71096765320651,14.111609343693509,-2.970935144463179,Unfeasible shape,GPSampler,PRUNED
23,23,6.0,2026-04-22 16:30:45.522273,2026-04-22 16:30:45.617464,0 days 00:00:00.095191,-66.93739757238441,28.12167271737019,40.81372560759398,79.36238832206587,6.96501367287253,59.783273827997945,-54.409489487247335,42.79282619880675,38.23023923141703,57.39800187925835,-8.95054364555466,27.862355372589867,Unfeasible shape,GPSampler,PRUNED
24,24,6.0,2026-04-22 16:30:45.804761,2026-04-22 16:30:46.107374,0 days 00:00:00.302613,-65.98489522730553,28.195109484499092,95.36288228236265,62.18966524544624,30.68001094567103,44.16177442363474,-47.18377758187699,92.8965268848018,49.778568451868935,22.682111380345535,15.680284529792573,-1.6895744895268834,Unfeasible shape,GPSampler,PRUNED
25,25,6.0,2026-04-22 16:30:46.281576,2026-04-22 16:30:46.329226,0 days 00:00:00.047650,-43.11386186823005,72.93832994768373,49.03031304459943,82.04656943878696,-7.046879969338843,65.03194964973652,-31.653922209576635,63.651210252281984,27.831771904432323,65.64099788288951,-19.02562201019277,2.124294094149107,Unfeasible shape,GPSampler,PRUNED
26,26,6.0,2026-04-22 16:30:46.529747,2026-04-22 16:30:46.591703,0 days 00:00:00.061956,-56.22207386158475,93.27388427802981,48.64285522727297,20.68113970489996,45.18789413713513,28.860149335148982,-51.74761384271473,37.57091424832916,73.1098143529567,86.73374530008317,-5.648326268855396,24.904603926179732,Unfeasible shape,GPSampler,PRUNED
27,27,6.0,2026-04-22 16:30:46.769016,2026-04-22 16:30:46.846787,0 days 00:00:00.077771,-58.41252920507441,85.71964987704675,62.991928516776426,57.18548501106939,40.62218502561188,-0.8647260335184654,-40.03684029548305,29.545943333458233,63.97512562785359,33.94543973934966,-16.544680500296902,7.766639528137986,Unfeasible shape,GPSampler,PRUNED
28,28,6.0,2026-04-22 16:30:46.995399,2026-04-22 16:30:47.091010,0 days 00:00:00.095611,-44.47223697850353,32.8427276485789,68.26144864174304,64.30177509728574,54.62786783319396,62.264833151142994,-68.27143566772318,15.679925810340315,37.89527784158755,79.8918622635377,29.92535974589346,2.6364103659537594,Unfeasible shape,GPSampler,PRUNED
29,29,6.0,2026-04-22 16:30:47.236633,2026-04-22 16:30:47.346322,0 days 00:00:00.109689,-65.7346418921604,47.031205074314684,85.75934035415035,30.250169210372302,11.469969609086085,55.612201926362644,-65.35554477822244,97.02109812127453,27.63573406672376,75.30434955789734,-28.910076597073065,39.68653984094289,Unfeasible shape,GPSampler,PRUNED
30,30,6.0,2026-04-22 16:30:47.526057,2026-04-22 16:30:47.620896,0 days 00:00:00.094839,-49.388702861258004,99.29333555409191,31.527123871492453,29.778044155236092,22.10417170076152,-19.834902988722533,-60.53261386632583,28.243897440811992,10.297507303702194,51.780021595329245,18.55808043248011,21.209745761194227,Unfeasible shape,GPSampler,PRUNED
31,31,6.0,2026-04-22 16:30:47.743026,2026-04-22 16:30:47.847639,0 days 00:00:00.104613,-53.69916551726404,39.275151029227324,10.468049873275158,52.99683883533506,18.05474226538796,19.00516021356659,-54.78845320807977,21.987590347743772,71.16368631431027,96.71216818569746,-13.573557893024507,-7.459905592974874,Unfeasible shape,GPSampler,PRUNED
32,32,6.0,2026-04-22 16:30:47.999514,2026-04-22 16:30:48.610910,0 days 00:00:00.611396,-77.19873123929175,31.598062204659858,69.21568917583406,81.38312223192534,40.5146627556041,33.34083869916615,-75.98181659557144,79.206530378678,42.60206140035326,79.21753859175132,15.023212750102964,10.811890847841589,Unfeasible shape,GPSampler,PRUNED
33,33,6.0,2026-04-22 16:30:48.731773,2026-04-22 16:30:48.847612,0 days 00:00:00.115839,-34.630146647354444,22.272861671136965,80.11723848158249,53.95227437250071,3.574441869678985,23.343988490627105,-70.2646312742859,64.42109513959612,69.50876496109018,78.58790676450695,12.87693401037236,18.73713577926047,Unfeasible shape,GPSampler,PRUNED
