,number,value,datetime_start,datetime_complete,duration,params_lLegPt.lL0,params_lLegPt.lL1,params_lLegPt.lL2,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.lL0,params_sLegPt.lL1,params_sLegPt.lL2,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
316,316,5.754222142198444,2026-04-13 10:46:23.993007,2026-04-13 10:46:32.950561,0 days 00:00:08.957554,21.11817080942435,12.978621984603846,44.53609172159241,-42.82637480726114,50.88731621746383,12.44568319254011,89.19167499258958,34.555801110430096,19.076985811858652,89.13678382550283,84.64011768068211,41.148803394011466,-44.17444227446995,46.3415952789828,16.736067874450743,63.642288192003406,30.34515815621156,18.358030716724393,Unattained target,GPSampler,PRUNED
317,317,5.601526645100442,2026-04-13 10:46:33.112244,2026-04-13 10:46:38.285890,0 days 00:00:05.173646,37.71714983849262,65.35926102740174,43.12463456959012,-58.55366824375638,79.62049117687259,70.76962375478936,87.24264707054623,45.11357117590833,25.746780956885427,70.86769981127364,38.952324597809714,17.984013878409808,-35.950324012865316,20.866228636410856,68.82050997369339,73.1167439808763,32.39407218678176,25.602308836317576,Unattained target,GPSampler,PRUNED
318,318,6.542371466479661,2026-04-13 10:46:38.450715,2026-04-13 10:46:43.570937,0 days 00:00:05.120222,66.52985510109517,18.84037630326327,11.782013599172661,-54.457361700669296,54.41178802181143,50.727382303444266,28.798964072057444,32.20170597301198,12.432500521395433,97.10203591672284,33.94191101783073,10.462898566009219,-57.09449309560746,28.53855144698106,75.47412072695431,91.29137849561515,34.15521737837286,24.03758729552143,Unattained target,GPSampler,PRUNED
319,319,5.880673789407339,2026-04-13 10:46:43.743643,2026-04-13 10:46:50.988556,0 days 00:00:07.244913,59.17368900899682,28.145072870695294,76.42480175873506,-35.16372350699567,12.09125097622802,32.075197833733384,93.6659978730703,34.11939534919146,15.052069778742776,61.2178053491894,97.92121080517663,40.83413027579549,-72.53984338090336,25.98349002736922,57.59658416848426,62.15670484424254,38.0037199041123,27.083787563890166,Unattained target,GPSampler,PRUNED
320,320,6.952771989026893,2026-04-13 10:46:51.146417,2026-04-13 10:46:56.481229,0 days 00:00:05.334812,70.40940758117057,31.135988711680287,27.03332749320451,-47.89584942620012,22.182136059303154,59.20316992541112,22.31297682646074,36.62862003906079,28.727846785845372,41.110910445834065,53.80959591801656,94.70134096505141,-38.955795006541294,68.41810155206721,70.90992994231931,20.21013168054199,37.652465770671654,23.448485548986657,Unattained target,GPSampler,PRUNED
321,321,5.336506155250866,2026-04-13 10:46:56.640974,2026-04-13 10:47:01.894405,0 days 00:00:05.253431,35.57104459887849,88.51453246050204,22.929537102484595,-45.957223950797356,80.69763508541006,47.32072891064417,86.29662613246846,30.004690651108675,22.26559056006007,35.80140167349677,25.955877769947953,92.68148617189449,-51.48428657393935,23.76973193428046,47.51540632102169,13.514691241389446,49.15643033072683,26.643812816602484,Unattained target,GPSampler,PRUNED
322,322,5.323935107426436,2026-04-13 10:47:02.065647,2026-04-13 10:47:11.017869,0 days 00:00:08.952222,90.76716555684409,29.702214410362988,33.500077283875775,-65.96785828982466,41.42426806901062,53.22965102644761,15.33377958096229,45.31179268953462,18.10351846893826,86.90371875658954,88.13996093061229,14.449248593552413,-45.024323050765105,52.27784061763692,62.94273480455389,95.17265154852305,48.54707527803508,26.37795955400774,Unattained target,GPSampler,PRUNED
323,323,8.758103636050656,2026-04-13 10:47:11.189972,2026-04-13 10:47:16.661584,0 days 00:00:05.471612,31.273369871308677,87.01332098561119,97.35253567548229,-20.277961563026423,11.617792226596906,94.1209939373282,28.65484588058461,36.8700018378281,18.4129991723622,15.50731499301178,33.135448730952604,73.41229840451467,-72.54499698301811,96.20372674287394,46.34342429657874,73.0388455062641,38.548567817746026,10.463449277357228,Unattained target,GPSampler,PRUNED
324,324,6.063671068629702,2026-04-13 10:47:16.810371,2026-04-13 10:47:22.121307,0 days 00:00:05.310936,53.37071666318701,84.77279391115049,79.85739266676414,-69.45039567746535,50.69950849180627,90.99237838273355,94.71714585816774,39.57233960125244,18.455325913550737,41.47301338781587,15.231637708096585,39.72760071776345,-50.13671914010797,40.67860656058008,60.75024206824417,89.72414130388186,49.98681553261327,19.94752115531229,Unattained target,GPSampler,PRUNED
325,325,5.243087991612406,2026-04-13 10:47:22.280409,2026-04-13 10:47:31.314266,0 days 00:00:09.033857,19.865981226390378,24.883817006461065,25.80177756163049,-27.90961434131743,45.4238407056429,40.30209690974188,82.0386729536744,41.97682771541024,12.489602421515054,85.07936446580688,47.28995764447301,29.296448041848706,-31.878391147512723,39.878200302407215,11.528615446811992,66.03258686907651,42.80291984806204,12.444487525898914,Unattained target,GPSampler,PRUNED
326,326,5.166733864061996,2026-04-13 10:47:31.461544,2026-04-13 10:47:42.894207,0 days 00:00:11.432663,33.701975367141486,86.3300705168037,96.06392453464757,-65.6172448790426,51.45205947825873,36.7509878932481,76.84214631352053,47.02003990880006,20.066450848064157,90.23076841397035,34.29657307547629,13.957364433593026,-70.76888129043034,26.45948393288192,17.52311220112983,27.291292365152906,49.89201437094792,10.522485455182993,Unattained target,GPSampler,PRUNED
327,327,5.70727195151947,2026-04-13 10:47:43.047874,2026-04-13 10:47:48.472044,0 days 00:00:05.424170,46.66792997459849,35.6298614896717,54.845834366869965,-40.40352258030772,76.19436443514944,90.03249146798679,48.73109502951897,47.828296915257205,24.706099429291314,62.82032874616637,63.24229114857265,87.48048849715943,-62.4075432822486,15.525853396619196,57.43160245712047,90.8292609506481,31.92145126210491,26.169194702514375,Unattained target,GPSampler,PRUNED
328,328,21.36557375357703,2026-04-13 10:47:48.624388,2026-04-13 10:47:54.039463,0 days 00:00:05.415075,21.134430231775855,39.71019093484895,81.30629722722895,-57.60549844294772,34.08092943688075,55.31563923422679,71.07638942853514,37.66563977618384,24.443634643892224,60.738750468277935,83.01504158844645,36.958384007477974,-76.39349682954203,75.9458932194505,51.468660943956955,99.77974536094221,32.544957662534834,21.58239882054943,Unattained target,GPSampler,PRUNED
329,329,10.927119645584021,2026-04-13 10:47:54.195938,2026-04-13 10:47:59.602091,0 days 00:00:05.406153,53.60309989388778,98.46833924002185,34.40189444990828,-64.958116849061,52.24544899971603,94.61553287295288,10.864189293791917,38.53268864298623,27.61877132422908,69.34637489907523,79.41436330507464,80.17796273419336,-47.861862599766376,40.12379006498632,87.86855721619865,78.63104520074911,32.752061546481826,27.11174012945645,Unattained target,GPSampler,PRUNED
330,330,6.594879162255978,2026-04-13 10:47:59.784825,2026-04-13 10:48:05.490535,0 days 00:00:05.705710,83.96441970000679,59.01941587722488,27.920043503173265,-44.48947342486949,42.23596417203612,73.58889947782976,45.689376817564366,44.087293778928675,12.130907079589958,90.78358991290567,31.82446179274649,80.29079198552782,-66.43042332736945,67.7471348751819,89.00141560752259,21.919169343578655,36.02471108252368,14.266323908770007,Unattained target,GPSampler,PRUNED
331,331,5.157367039435403,2026-04-13 10:48:05.656615,2026-04-13 10:48:10.993402,0 days 00:00:05.336787,83.70033174646042,57.24430907479377,14.225035763606227,-47.96880748972438,99.49668167487678,14.454895590515092,63.71300618479927,36.89510209220623,23.932274197456252,24.10698687694095,11.119602026169893,91.29187629132173,-56.89790758419751,26.102850437539942,84.08698141985293,26.25390740063719,41.9757447148575,24.723713604348717,Unattained target,GPSampler,PRUNED
332,332,5.497258505298632,2026-04-13 10:48:11.154242,2026-04-13 10:48:16.606665,0 days 00:00:05.452423,63.85489609583475,64.74632566235782,54.97828531164849,-34.868788281450406,62.09405179819665,20.19103679055135,71.07881662744852,45.1115156306929,16.427944037747373,77.42930100524387,52.50003716540928,34.96946227081307,-34.433667787680946,91.31908688712087,86.00890956776556,33.855567666154045,32.29057005310812,16.025518084983503,Unattained target,GPSampler,PRUNED
333,333,9.011719721020992,2026-04-13 10:48:16.792242,2026-04-13 10:48:22.430555,0 days 00:00:05.638313,30.554452286474874,41.96311323110267,84.40561522351369,-42.010203503990404,70.97044538260673,98.47944976936671,95.21123174947793,43.66173067897105,26.907679517146953,10.157959419140203,61.83974169498371,98.5934709745262,-61.96285565417517,57.65598864965363,97.3787968144275,52.844051229555156,36.10813878132065,26.39263161514059,Unattained target,GPSampler,PRUNED
334,334,7.579859234169987,2026-04-13 10:48:22.615948,2026-04-13 10:48:27.992573,0 days 00:00:05.376625,58.49832048133972,77.68835628873664,98.98680941913672,-21.656932826045733,18.638387103768572,50.89029942954203,62.254323159560045,32.00021849551394,12.172524980861223,56.534518287239486,94.04771453714382,99.10537888350733,-55.504573317705265,45.800725304952046,96.802460162603,58.847782165587205,41.30171950567107,26.924051223066204,Unattained target,GPSampler,PRUNED
335,335,5.024821720457005,2026-04-13 10:48:28.167666,2026-04-13 10:48:33.738446,0 days 00:00:05.570780,92.67652989389406,52.86789624760308,73.43796168129853,-29.06615113257827,98.68778296001923,46.18332236228689,79.29410907660461,35.446877898218,21.331489533667472,21.25285031259616,57.27724578979456,26.20819994562806,-66.8916383410872,18.81227445528911,44.54719641148112,35.18868814446085,40.439215679130484,10.886022290321016,Unattained target,GPSampler,PRUNED
336,336,6.533503683030105,2026-04-13 10:48:33.889758,2026-04-13 10:48:39.152653,0 days 00:00:05.262895,86.58580081539681,72.79741674690972,14.100878108971907,-77.35446308842403,18.179752458170288,40.39897588755126,63.5931889246012,47.067133141679065,14.659757711627172,74.33818826703978,87.87681395958647,58.60625265197393,-57.001828064741474,74.12477248372434,22.51235803483946,19.916950436149087,31.19142446497312,27.173949803422715,Unattained target,GPSampler,PRUNED
337,337,6.23610235298478,2026-04-13 10:48:39.311481,2026-04-13 10:48:44.638040,0 days 00:00:05.326559,88.02089515058105,44.11420520120421,33.35065258811021,-22.72245391895504,22.772469789633394,83.11775366869145,46.55413566319593,42.967565026563456,20.92551023518338,50.268470426055636,25.126273081015313,15.229791750317402,-55.1672985640062,74.66503952320554,11.181650241399318,33.890593715193106,41.88933205261055,19.499823895820896,Unattained target,GPSampler,PRUNED
338,338,12.75054247822326,2026-04-13 10:48:44.803845,2026-04-13 10:48:49.996034,0 days 00:00:05.192189,42.43685373777875,34.92052184439452,33.788326085358875,-69.29761602867421,61.244384664492955,87.41346952613921,99.24632528824655,48.85461881065183,13.000576068135947,36.49168928495624,16.787882407050567,48.0555692415089,-43.492971200285666,89.79167425843937,47.24574338243252,35.22675231472,34.34367866763077,15.241011141811335,Unattained target,GPSampler,PRUNED
339,339,9.308267131910242,2026-04-13 10:48:50.167674,2026-04-13 10:48:55.319822,0 days 00:00:05.152148,33.21417931195782,49.18749162905999,45.68293062944769,-31.048045823854068,38.25505644314947,79.3687656200746,28.03675460352228,44.29042830220565,28.87788857890807,70.87778478210915,10.879064322785991,68.29901555068443,-23.921238841879635,65.40917277741298,35.25156698414868,94.81231129826135,32.27508282845989,27.633223784905002,Unattained target,GPSampler,PRUNED
340,340,5.681627385051506,2026-04-13 10:48:55.496030,2026-04-13 10:49:00.992923,0 days 00:00:05.496893,31.647079999208636,95.658810088529,60.93651768154175,-33.094313771037726,63.7093908055004,16.30961500125172,46.53822206688265,40.82183817452024,20.166806457564753,46.35499788490492,44.71803958984277,82.6708615360116,-28.3877646538468,48.795024042469855,77.53876212544913,78.52894909890594,35.670312980971374,28.553278240141488,Unattained target,GPSampler,PRUNED
341,341,5.723202977944226,2026-04-13 10:49:01.142874,2026-04-13 10:49:07.072815,0 days 00:00:05.929941,36.14858975890573,20.50155307947419,67.61841007698996,-43.15928190758218,76.78750724475951,74.67010286788002,63.83055033139867,32.483721032618455,26.73227457696289,29.683977841129817,20.610874991928227,63.83978517555188,-52.99266846367012,18.849081942544647,26.286204514095786,14.615620611277716,41.35269008102531,28.007536435266086,Unattained target,GPSampler,PRUNED
342,342,6.701396778487229,2026-04-13 10:49:07.243168,2026-04-13 10:49:12.620126,0 days 00:00:05.376958,80.28804670967578,66.38560070336484,24.756516028146322,-60.03086157696714,29.679090316743398,54.821119722591476,67.92462406470412,41.5472153812426,11.015297161756255,20.78790670499565,90.31550983525891,22.546476379538802,-70.0345429669217,49.12994443970577,89.10085649065915,87.96154654229201,34.91115097906523,25.885110514745627,Unattained target,GPSampler,PRUNED
343,343,5.677301356174759,2026-04-13 10:49:12.789244,2026-04-13 10:49:18.238315,0 days 00:00:05.449071,51.342929277434166,64.329559942119,89.49714787492171,-60.11368665834702,45.53976880665544,33.988963634697456,83.75341467956261,45.63856024761645,25.93391626627937,16.548602062976357,42.03075220563978,58.97072326504384,-40.91486302505135,16.690392792694293,98.41198591665908,11.905762665434116,32.77417148526436,29.83906483535224,Unattained target,GPSampler,PRUNED
344,344,6.551954324744706,2026-04-13 10:49:18.399979,2026-04-13 10:49:23.793219,0 days 00:00:05.393240,67.78067480464352,24.92787622040172,91.86390754778579,-41.472204061775514,23.52345373499245,78.43205942571466,54.38326783594042,45.38999382457142,29.00611283072419,82.48938386475385,65.09033638017948,81.7683781489605,-55.72981719406576,83.5573925491832,94.39816742400768,61.3861879545002,46.42479521760584,20.933936686082227,Unattained target,GPSampler,PRUNED
345,345,6.414457498323703,2026-04-13 10:49:23.958262,2026-04-13 10:49:29.393792,0 days 00:00:05.435530,86.27667919742542,80.41731679316965,74.04286035592165,-45.16903573413487,89.10091909164915,80.50001607504191,38.293141382408564,31.947018223746085,10.761802139353367,66.18471838817679,50.73890307163285,42.352630798802195,-48.16923777928818,58.26667270151345,89.73209028687585,97.94593997643106,46.522565393056475,10.90808509701445,Unattained target,GPSampler,PRUNED
346,346,9.376849552845549,2026-04-13 10:49:29.577083,2026-04-13 10:49:34.933368,0 days 00:00:05.356285,27.560369460427793,15.027430344881001,49.93488926320468,-41.55270091734885,18.565024489289904,93.35032200222267,39.91040706782696,44.784518341059574,15.867231468756053,19.25530489490955,72.76009937121015,11.798585289020338,-43.61256907390744,60.08038730761085,96.47311787223317,44.91492977742465,36.87893034793638,14.066908336992746,Unattained target,GPSampler,PRUNED
347,347,5.87952808551389,2026-04-13 10:49:35.085422,2026-04-13 10:49:42.427256,0 days 00:00:07.341834,25.389762512325056,10.288762643853897,32.955243036623145,-72.71945868523768,17.02670502838215,64.0496747088529,38.49392532634026,44.488066881844716,22.64036199219075,93.44613605536243,98.51262213620598,34.00178315776181,-61.71838284507217,34.30385096733162,72.17137288802111,56.535220332113596,42.08685268360083,25.11627860445749,Unattained target,GPSampler,PRUNED
348,348,13.351747435076433,2026-04-13 10:49:42.611645,2026-04-13 10:49:48.040586,0 days 00:00:05.428941,50.692481696349546,49.30493615330577,89.35279021544095,-64.4209082882247,30.284496848226773,96.7938782168394,41.67499744692846,33.0226942542613,18.128401155926895,47.07922797076363,87.20269275433624,84.01594497436697,-45.76758304432778,32.07303044695156,37.008440408736476,83.19330780659278,33.24023799917078,16.671351851238732,Unattained target,GPSampler,PRUNED
349,349,5.444466644041363,2026-04-13 10:49:48.228151,2026-04-13 10:49:57.843947,0 days 00:00:09.615796,23.198649118282898,24.79448819981549,19.164835533406446,-33.41640397533348,45.375300336207495,15.776689684077029,28.96230477122679,49.398308504126824,21.994551767557653,62.095291838884165,27.057950329179402,68.36250132549057,-43.23339247159539,75.97800270511831,48.30192682606747,97.20052935526212,33.0129300378008,11.166900472089251,Unattained target,GPSampler,PRUNED
350,350,6.632670608213253,2026-04-13 10:49:58.012642,2026-04-13 10:50:03.719016,0 days 00:00:05.706374,97.10529426881382,19.108029815195017,97.59734510383089,-69.44526663238142,66.60773976428197,46.730609283999215,54.59223505968784,49.93780048227457,10.070224338393611,66.59549227377482,10.853451065558158,89.18358101254542,-60.75572201858067,38.81783393836395,12.413981904328736,14.846505493855986,30.600125862400517,21.620761022514827,Unattained target,GPSampler,PRUNED
351,351,5.682026794680596,2026-04-13 10:50:03.885424,2026-04-13 10:50:09.280116,0 days 00:00:05.394692,61.01373038626432,66.35504538595481,18.73229477094865,-67.34298001910688,78.2755760720196,59.91025652447512,78.00704098469578,36.534308680357626,18.31972598706785,86.84105225677595,31.331695432899963,97.41082991846699,-61.46518698466049,44.5163574764992,24.916599729878243,14.852935451235885,46.236382634606954,21.168450423604906,Unattained target,GPSampler,PRUNED
352,352,5.990670074546614,2026-04-13 10:50:09.441323,2026-04-13 10:50:17.798274,0 days 00:00:08.356951,16.71808250035687,36.46375025418327,66.67077829750123,-53.25256160650095,14.0394805993742,21.49500518030821,23.297010716431902,34.74400489501359,18.996523747155386,45.28363704845013,80.27361959074825,36.11336419190758,-67.86761977848565,56.206774667874605,78.46068546943775,33.21780574316006,38.44649301266949,25.641661926075695,Unattained target,GPSampler,PRUNED
353,353,5.21271333955394,2026-04-13 10:50:17.977914,2026-04-13 10:50:23.321342,0 days 00:00:05.343428,44.76258689069274,22.946398167568265,19.506835828491244,-25.885694582432052,80.81220251409371,68.58546008681594,14.062757262893594,31.198398982945797,20.954337779255475,24.712672869790094,58.88528148777905,29.395668979505523,-42.4219038971025,30.620661753769966,38.6995719212039,57.373284839485684,33.648270337554,18.20846449482015,Unattained target,GPSampler,PRUNED
354,354,14.761852543309708,2026-04-13 10:50:23.478055,2026-04-13 10:50:28.829516,0 days 00:00:05.351461,16.26430528961218,90.13450774070644,56.36472773971741,-55.12216089394813,91.36558704016043,42.10717366088383,50.0246846004358,46.690337807453545,14.074205450791515,61.98025577199247,75.48153076586057,64.62351274048385,-79.00030634331488,92.1369632728539,50.66893512606362,93.3559514518499,30.274667174917465,28.222953627114144,Unattained target,GPSampler,PRUNED
355,355,7.063142664002221,2026-04-13 10:50:28.989982,2026-04-13 10:50:34.530565,0 days 00:00:05.540583,50.822515374696145,71.43510440784225,51.520007589768404,-65.70141260255599,49.34895719643972,12.907555935526624,90.95228510388841,44.769448717912546,26.490878617941,27.88703714172458,57.94612110544031,56.212467440317226,-34.61174558592972,21.550558623663555,68.32707534310524,72.57546289715971,48.01841177436229,28.826781883172263,Unattained target,GPSampler,PRUNED
356,356,6.332623394416615,2026-04-13 10:50:34.704572,2026-04-13 10:50:40.012780,0 days 00:00:05.308208,76.49830448054831,29.486641783794788,99.41815533772007,-32.40401357187359,96.24221059776093,87.11053185052158,49.51287305084662,42.54401683401319,19.086462723569653,62.75470795753628,36.149251035471735,91.27752318389301,-20.046569716527877,64.65220311103835,92.79899783378274,87.64034208169704,41.799958051663,23.528971560170255,Unattained target,GPSampler,PRUNED
357,357,5.907384354803277,2026-04-13 10:50:40.181208,2026-04-13 10:50:45.400498,0 days 00:00:05.219290,48.0824207384779,40.89664645756143,18.0593766363197,-50.21173469082601,76.78952014809948,64.92478119651679,97.52548143054268,42.622374740090734,26.575589894282867,66.68226167488041,97.52907943345117,80.03111138264624,-28.486637838051223,50.02089381911904,78.59015714427665,35.6780852304773,49.06960036169016,15.54398243356502,Unattained target,GPSampler,PRUNED
358,358,5.008469407714941,2026-04-13 10:50:45.581487,2026-04-13 10:50:51.154696,0 days 00:00:05.573209,71.45380810233098,43.29049069764352,80.44042179653765,-38.504271288438225,67.7528780774059,68.40502668177692,90.8003247733915,31.500903748930995,13.002180847081245,67.87948949063448,11.49132532826872,47.0860883638222,-68.05739634633532,54.60098648664807,68.5153741634229,81.57459068076278,42.39992342613424,18.71564619175307,Unattained target,GPSampler,PRUNED
359,359,7.369976337780656,2026-04-13 10:50:51.326339,2026-04-13 10:50:56.768799,0 days 00:00:05.442460,74.75272591806745,77.76933634805553,22.073989455008043,-69.0327414306792,31.04776988968011,92.55827226269754,54.528212202366284,49.38830080377615,24.52640031525038,77.53258420343305,20.588009600322916,42.01171304551584,-23.60441881017958,53.50564988142465,95.812697340077,93.20499691405969,38.467515137014026,27.110400372387595,Unattained target,GPSampler,PRUNED
360,360,21.552943073383936,2026-04-13 10:50:56.925398,2026-04-13 10:51:02.311254,0 days 00:00:05.385856,75.21982482884617,58.43037929614883,78.62381637151414,-45.40049650122985,46.31566861270801,29.512860988176353,59.81824871778194,38.18861264130864,26.458450475453958,67.73336551983297,66.9459294244155,49.43697941725398,-75.56155962247043,91.66394269729464,20.753011750814483,25.585704157755526,41.75806038099995,17.580139316130122,Unattained target,GPSampler,PRUNED
361,361,5.565071075805818,2026-04-13 10:51:02.492248,2026-04-13 10:51:08.196968,0 days 00:00:05.704720,88.33913621292345,91.944642381906,98.97975141954345,-51.887707821718735,84.15821314728913,56.430319925263845,19.019274788860738,32.57017830978148,13.5727839242982,32.55395830944182,42.87979814612949,10.582495532251588,-74.96160728752632,15.864457888597405,71.23030257410227,81.8209221528997,36.351005524118584,24.12619689204366,Unattained target,GPSampler,PRUNED
362,362,5.532621648774956,2026-04-13 10:51:08.364977,2026-04-13 10:51:17.770096,0 days 00:00:09.405119,71.01002151015909,13.086213069880163,47.58582965701627,-53.022498794955055,44.80280894209557,37.59052599197178,69.25883921662611,36.51792984004865,28.48433496242343,55.49012926488545,32.93574752800275,31.008444882478756,-55.609015013214204,62.92317558426281,39.584816858428525,82.75906991319843,48.05234190597799,27.532326873046596,Unattained target,GPSampler,PRUNED
363,363,6.473998925544123,2026-04-13 10:51:17.947973,2026-04-13 10:51:23.336873,0 days 00:00:05.388900,80.12893756046158,34.7260992395904,33.2202906458369,-60.84055450234898,80.5916005363002,33.5205023241097,55.457966972552946,46.754253587249565,18.263157192650336,98.61186816157263,50.132549593495824,46.19674723621736,-40.03653544500172,83.84570338419341,63.739861678213735,27.48944971277192,46.302760626766556,29.819249086845623,Unattained target,GPSampler,PRUNED
364,364,5.596020542737897,2026-04-13 10:51:23.527045,2026-04-13 10:51:33.575160,0 days 00:00:10.048115,40.72439223162662,35.75149390704847,46.54974523196529,-63.63855054181235,39.79088589210804,16.671116610910595,46.33771851841642,34.4613597437545,17.35749472460129,87.83820404336224,45.03177084432669,34.79323302045978,-75.90448576655254,57.583318054355985,11.319668496485486,38.548710270715446,40.68712961770551,25.90118623768126,Unattained target,GPSampler,PRUNED
365,365,6.40262369014766,2026-04-13 10:51:33.745769,2026-04-13 10:51:39.115086,0 days 00:00:05.369317,17.5331604082423,50.8628928657663,11.286477715716106,-47.07877664831843,87.5974338604828,43.65245746811651,85.61717141388034,32.95940499306755,24.078718970811103,81.85990527985956,61.67700640119465,76.09412479472302,-64.09212113897759,72.60850441385752,98.72040443819961,77.56352961837129,30.45957065689667,16.057193517025468,Unattained target,GPSampler,PRUNED
366,366,11.600269871344459,2026-04-13 10:51:39.308870,2026-04-13 10:51:44.555136,0 days 00:00:05.246266,54.84104579882143,34.480073648894226,86.32224880871487,-28.769355389166144,32.25559426126617,87.81100561372367,41.43444554964806,49.18446612888668,10.61604607333349,88.916692497343,49.05707781264667,80.44040933984873,-44.48766226797144,21.546155104169976,51.110806018317625,72.51383376413798,40.24516283819956,28.913340984296227,Unattained target,GPSampler,PRUNED
367,367,6.172546871741922,2026-04-13 10:51:44.759167,2026-04-13 10:51:50.165348,0 days 00:00:05.406181,23.358981613797816,64.65293298151889,26.0347181119132,-52.27246136479531,92.3090747383232,25.704696409852616,23.170795593664906,33.66455872883471,12.491303854626718,44.98436282063763,42.43944783878608,23.17599781848432,-45.68288880992996,93.80089076707922,96.9102919394433,88.60713029200392,48.599985622977705,16.463107591267466,Unattained target,GPSampler,PRUNED
368,368,11.266478182696922,2026-04-13 10:51:50.328012,2026-04-13 10:51:55.420012,0 days 00:00:05.092000,29.539602182444774,90.66073432382578,12.339309623210877,-52.86841599315872,68.69425675893275,98.52044255535021,58.5603607308967,33.23957979391879,28.0794855289293,44.72934622444715,42.02893135144782,97.97521824427409,-42.345607077587886,17.26230204947781,94.17776352770751,92.49431906925422,46.54659773566193,25.219291912051254,Unattained target,GPSampler,PRUNED
369,369,6.580105764044859,2026-04-13 10:51:55.591544,2026-04-13 10:52:00.889364,0 days 00:00:05.297820,49.11539515095254,34.97626004285948,21.056073552223268,-50.40719849746833,16.78643600187159,82.86823849962916,58.03527205214189,36.15938599342679,20.092151335113304,30.505162271151544,56.52823066778804,51.510645724088576,-56.68903677957904,94.10414330408769,30.811695510096094,70.8050192081891,40.3387284591892,10.963280428391535,Unattained target,GPSampler,PRUNED
370,370,7.82451321643412,2026-04-13 10:52:01.055844,2026-04-13 10:52:06.330763,0 days 00:00:05.274919,49.045015738233985,68.95384439040066,71.82925874527685,-56.09248010053806,44.16010590514151,30.787502985352198,71.23635707661677,32.26333012891716,29.36174443019866,78.73337375865688,41.9579159745451,33.42343771539281,-39.67287964209507,67.52052715030361,94.29497384097239,95.88375394966108,31.372715746377963,19.5554437434125,Unattained target,GPSampler,PRUNED
371,371,17.693838880183215,2026-04-13 10:52:06.512715,2026-04-13 10:52:11.871047,0 days 00:00:05.358332,89.72867661512517,52.53557310488637,74.21698878478675,-39.62014062810913,20.775478121503824,69.37575736793443,83.06598709598008,46.287964116700806,20.910915110863602,53.24001904599834,78.45185981037537,32.27124391181711,-57.27906261052961,86.27947575067047,94.27277052237966,37.47028901836664,30.643993368289888,19.090145471676667,Unattained target,GPSampler,PRUNED
372,372,6.603507252744738,2026-04-13 10:52:12.027288,2026-04-13 10:52:17.375599,0 days 00:00:05.348311,89.80393849662545,27.736016122455556,83.65452131308895,-55.50652686088694,79.83927562914045,80.87240690671577,42.86753375472681,44.25722879831799,25.610929384298423,98.19827840118799,13.135981089374944,75.10774063626991,-55.65072229263552,47.68142225243003,51.170103690023154,21.96796477960128,42.598996810265064,19.1172717455444,Unattained target,GPSampler,PRUNED
373,373,6.306842046687535,2026-04-13 10:52:17.556065,2026-04-13 10:52:22.928746,0 days 00:00:05.372681,89.35428101759429,80.72050620878873,84.84304100882943,-60.78117967302475,48.98977118422926,21.605275703851937,82.63037121235897,45.17201882572829,23.704567994288343,55.73450694731743,41.69786550370106,23.587291284160774,-36.45370276214623,43.03389293053763,87.5877806439699,96.78177334426164,39.094216376443825,26.37634511640545,Unattained target,GPSampler,PRUNED
374,374,12.15709972803586,2026-04-13 10:52:23.114170,2026-04-13 10:52:28.524699,0 days 00:00:05.410529,60.10714777445866,71.17500762929991,53.70762386398766,-55.465358537751634,25.67793224750061,90.92675686462428,87.67221797405013,32.11885713235965,12.378905399989954,22.51301586570284,38.4819048045003,58.306978259381225,-65.51832770746375,52.95963924196797,42.756875704692504,58.18598506301799,36.205009728742695,17.249884201203855,Unattained target,GPSampler,PRUNED
375,375,12.509726733299068,2026-04-13 10:52:28.707793,2026-04-13 10:52:34.016116,0 days 00:00:05.308323,26.130424728054532,31.654127168288294,37.35725595027324,-54.350312791792255,94.72963597697039,75.95636003810127,50.651644714808214,43.19645912101164,24.50856831623515,24.058007678192002,73.428547269435,58.74001165367606,-43.503522508104155,81.4891512031798,36.86653910543146,79.05679638604511,30.81929683160131,22.96104984440508,Unattained target,GPSampler,PRUNED
376,376,9.332190350148075,2026-04-13 10:52:34.164744,2026-04-13 10:52:39.617252,0 days 00:00:05.452508,56.92234937363025,43.0586653940144,40.05860038412188,-31.556022610421408,97.25944594615547,44.46902527610826,18.16416441002673,47.91591360940603,26.26778474263109,43.72781867207618,66.37517470623914,53.86956338835934,-58.583714855783555,72.6631563815371,83.4106050240189,47.70710228165974,35.01781264015934,24.138692663234377,Unattained target,GPSampler,PRUNED
377,377,8.370196132781928,2026-04-13 10:52:39.788110,2026-04-13 10:52:45.056050,0 days 00:00:05.267940,13.758543107473423,21.97628679224736,73.77888514831828,-40.27204996129307,92.51231658991817,50.38349420072681,48.746445930972875,36.99376850577595,19.458000400895166,52.760395524545636,98.0446182924704,85.14936993375747,-21.680013296228097,64.02882325421808,26.418985003733383,72.04957913353967,30.905748175706478,25.428912439803916,Unattained target,GPSampler,PRUNED
