,number,value,datetime_start,datetime_complete,duration,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
4094,4094,6.0,2026-04-22 14:19:08.862622,2026-04-22 14:19:09.051671,0 days 00:00:00.189049,-46.98972554006354,79.04005772310012,10.0,71.55103165552813,-2.3256701317775983,60.0,-20.0,60.080962310673314,12.105981538819245,85.06723383547751,20.0,21.887568895804314,Unfeasible shape,GPSampler,PRUNED
4095,4095,6.0,2026-04-22 14:19:09.234022,2026-04-22 14:19:09.360343,0 days 00:00:00.126321,-47.62109648618004,78.7101902816608,10.0,71.0702002015739,-2.5743305204572984,60.0,-20.0,59.641391539982536,12.000336181345345,84.12255913014911,20.0,22.177608349666194,Unfeasible shape,GPSampler,PRUNED
4096,4096,6.0,2026-04-22 14:19:09.544752,2026-04-22 14:19:09.671043,0 days 00:00:00.126291,-46.80930755273579,78.92211183020547,10.0,70.9566592299814,-2.8045311777063704,60.0,-20.0,59.595591991192535,12.044570392808122,84.82402231286304,20.0,22.14654870490653,Unfeasible shape,GPSampler,PRUNED
4097,4097,6.0,2026-04-22 14:19:09.844423,2026-04-22 14:19:09.989995,0 days 00:00:00.145572,-47.70061141684868,78.88716591107365,10.0,72.19312359749173,-2.989180679342227,60.0,-20.0,58.77839541246761,11.067616607217214,84.5379947351301,20.0,23.203255748967443,Unfeasible shape,GPSampler,PRUNED
4098,4098,6.0,2026-04-22 14:19:10.155151,2026-04-22 14:19:10.296808,0 days 00:00:00.141657,-47.3440348399989,78.92398102607507,10.0,71.71179917402904,-2.8239482233929545,60.0,-20.0,59.911476632886306,11.88197488554653,84.74399229028408,20.0,22.23224319326036,Unfeasible shape,GPSampler,PRUNED
4099,4099,6.0,2026-04-22 14:19:10.463784,2026-04-22 14:19:10.606138,0 days 00:00:00.142354,-47.51654917233278,78.71172925130199,10.0,71.23929134708703,-2.3816670343409365,60.0,-20.0,59.34896525247204,11.54999739264468,84.32225896424275,20.0,22.779488725403382,Unfeasible shape,GPSampler,PRUNED
4100,4100,6.0,2026-04-22 14:19:10.757526,2026-04-22 14:19:10.963077,0 days 00:00:00.205551,-46.89463020654556,78.74841274133443,10.0,71.58032706330886,-2.191563746854097,60.0,-20.0,59.483002605343586,11.873631590654659,83.89762775704936,20.0,22.822273792466795,Unfeasible shape,GPSampler,PRUNED
4101,4101,6.0,2026-04-22 14:19:11.131740,2026-04-22 14:19:11.305790,0 days 00:00:00.174050,-47.050391153857454,78.96545618615288,10.0,71.89944124045644,-1.6926340529400594,60.0,-20.0,59.83629291218488,12.325343518020297,84.68298858900907,20.0,22.29326283602883,Unfeasible shape,GPSampler,PRUNED
4102,4102,6.0,2026-04-22 14:19:11.473520,2026-04-22 14:19:11.663388,0 days 00:00:00.189868,-47.169585200611316,78.87335297516462,10.0,71.8334884203506,-2.5496186787044213,60.0,-20.0,60.10342317615375,12.079216625834047,84.53181374874305,20.0,22.16420393757526,Unfeasible shape,GPSampler,PRUNED
4103,4103,6.0,2026-04-22 14:19:11.848209,2026-04-22 14:19:12.037715,0 days 00:00:00.189506,-48.589128869489414,78.78354253385334,10.0,72.2732779227087,-2.355273363084419,60.0,-20.0,60.27396361972258,11.92588340429565,84.60465258358141,20.0,22.970732665162693,Unfeasible shape,GPSampler,PRUNED
4104,4104,6.0,2026-04-22 14:19:12.238599,2026-04-22 14:19:12.348947,0 days 00:00:00.110348,-65.38539853958201,16.3000016547931,28.96841508539117,10.0,50.22968663369643,12.081827051483408,-20.0,29.188928379185676,21.540224524567485,81.08261732100982,-3.334198731265303,-8.59730895847578,Unfeasible shape,GPSampler,PRUNED
4105,4105,6.0,2026-04-22 14:19:12.531169,2026-04-22 14:19:12.673220,0 days 00:00:00.142051,-48.45798831230625,78.98544041425504,10.0,71.16484008611225,-1.070558271896708,60.0,-20.0,58.67357214410125,10.0,83.91403017902834,20.0,21.327138963166206,Unfeasible shape,GPSampler,PRUNED
