,number,value,datetime_start,datetime_complete,duration,params_lLegPt.lL0,params_lLegPt.lL1,params_lLegPt.lL2,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegMotor,params_sLegPt.lL0,params_sLegPt.lL1,params_sLegPt.lL2,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,params_sLegPulley,user_attrs_prune,system_attrs_auto,sampler,state,,,,,
82,82,3.6769995431845075,2026-04-13 12:40:12.615033,2026-04-13 12:40:21.796788,0 days 00:00:09.181755,66.26006523968674,39.982202952959035,83.23626242194088,-60.569998231402124,49.64070889011072,92.02131148703737,92.7747004472918,49.81475384813346,20.91247972202618,79.94008858920594,22.113825156662088,13.55961884934907,-72.24909900684281,22.641091696013675,50.15995292408736,60.69700798042733,32.84975903791425,25.307236770127446,,GPSampler,COMPLETE
114,114,0.13336943885297003,2026-04-13 12:42:36.387634,2026-04-13 12:42:45.445519,0 days 00:00:09.057885,73.73158955598461,89.5519990216426,10.72709888650728,-30.044599837644405,76.15277886867416,42.24724450990378,24.118094671102522,46.66705571493394,13.47732538352738,88.83576259084948,22.290707074069886,27.631645440665082,-60.25278218231233,57.19187382658755,44.96917887051033,74.31563233060605,40.634106199936355,19.833479556024677,,GPSampler,COMPLETE
13,13,2.4751008679878908,2026-04-13 14:12:32.107875,2026-04-13 14:12:40.841490,0 days 00:00:08.733615,22.69749810631368,98.12097844381827,30.286728356192633,-28.178774815857793,69.99930610870064,12.637681850778518,25.482897201512124,46.92546550008716,26.605865072798597,28.74628508999393,35.663134493888116,87.4533540485436,-53.72130489622328,70.73203258242486,29.960029216666573,92.98832883866271,38.072597482554094,21.971010658787513,,RandomSampler,COMPLETE
21,21,4.308339831106281,2026-04-13 14:13:14.526091,2026-04-13 14:13:24.985865,0 days 00:00:10.459774,25.58495446251427,52.12959119613368,21.202714670149845,-52.021869302885904,87.7851477898764,16.291675302854472,85.08470005306492,36.33541512039651,24.845494458355166,55.038544006791696,33.875334066518825,22.445153926031296,-58.37398803363791,64.9908229771072,23.170959356018415,33.12231177650451,48.364879429717064,25.981951402456716,,GPSampler,COMPLETE
111,111,2.691475313005043,2026-04-13 14:20:10.950026,2026-04-13 14:20:21.762267,0 days 00:00:10.812241,57.23607489313233,40.303871311124865,35.12038208037509,-40.455002392027,91.0576220054266,27.47241165952613,20.64652399042739,43.936872928773624,27.96668439230851,12.251248168035211,14.509741753952504,48.49800336485871,-54.288349856038906,86.46049506467898,34.76586900339282,43.16005952793877,40.8674093036381,12.331934386376886,,GPSampler,COMPLETE
120,120,0.5686121772508379,2026-04-13 14:21:01.016760,2026-04-13 14:21:11.479591,0 days 00:00:10.462831,15.63290508391655,52.14626392529807,58.569759092781766,-49.093352828262105,13.167625544045267,85.83107619047611,65.18597740696822,49.89881775214093,25.943720518724845,53.12263102169558,13.937519808946279,17.76772570695865,-34.17379334811601,60.96485916622639,13.499655437940024,65.17488568012922,38.319931442634854,24.447932047627823,,GPSampler,COMPLETE
126,126,0.13512600551893783,2026-04-13 14:21:32.062986,2026-04-13 14:21:42.389753,0 days 00:00:10.326767,34.51150208620325,72.6866229013147,62.40772592759589,-21.592796657564136,95.24157463363909,85.57646902012426,15.846432715053828,34.54054211574197,22.579531533495427,27.368208932148104,17.73644783042794,31.681983473692885,-22.14933329820272,59.31766221769175,41.47408827993404,30.117264381357703,44.83102674415346,22.341708927690913,,GPSampler,COMPLETE
126,126,0.06348239882387574,2026-04-14 10:18:41.019482,2026-04-14 10:18:50.122644,0 days 00:00:09.103162,76.8512578404066,84.5420920085559,94.27719607624041,-70.14834113421357,77.29627876763395,87.81863540135747,70.91821423732827,47.46139881434936,20.283466489386157,31.188063277652926,36.78273711426322,23.168981920486235,-78.77719033694291,39.28481153882634,19.341609906504466,57.4553766562269,35.942852588313784,28.821928795877923,,RandomSampler,,COMPLETE
367,367,0.30041747443829436,2026-04-14 10:36:13.615036,2026-04-14 10:36:22.886838,0 days 00:00:09.271802,63.70460970118953,92.57964807376123,65.37740025900219,-36.16905506739194,81.28439627818989,79.28735523682232,48.798630545018945,41.03277936660029,16.542466886064165,56.319860262057276,13.980837042492324,38.951559918744316,-58.46608952118137,21.323125195892644,27.540787142141646,55.84148378942479,30.50747755768072,29.091606068821093,,GPSampler,,COMPLETE
404,404,0.12223029623871895,2026-04-14 10:39:15.021059,2026-04-14 10:39:23.771788,0 days 00:00:08.750729,15.088959894225415,50.78204304761423,85.21209793712981,-23.359949479578198,80.29689813738472,90.75715232628747,21.17624414871726,42.72015895070618,28.619466193780667,43.23739423486731,17.533304372744517,33.15762572302671,-55.90124969019255,77.29498081098285,13.530670424843954,81.32921866884739,44.52001821917871,29.6314980184561,,GPSampler,,COMPLETE
